50.0	1.85923149231e-06
51.0	1.86026826527e-06
52.0	1.86126825712e-06
53.0	1.86223338114e-06
54.0	1.86316542089e-06
55.0	1.86408644096e-06
56.0	1.86497616519e-06
57.0	1.86583615955e-06
58.0	1.86659444281e-06
59.0	1.86756146334e-06
60.0	1.86830343437e-06
61.0	1.86900673468e-06
62.0	1.8698347673e-06
63.0	1.87046312604e-06
64.0	1.87121112429e-06
65.0	1.87177408452e-06
66.0	1.8724517408e-06
67.0	1.87309532138e-06
68.0	1.87370692281e-06
69.0	1.87428848666e-06
70.0	1.87484181299e-06
71.0	1.87549148283e-06
72.0	1.8759898597e-06
73.0	1.8765811134e-06
74.0	1.87703085393e-06
75.0	1.87757009363e-06
76.0	1.87808402928e-06
77.0	1.87857406862e-06
78.0	1.87904152614e-06
79.0	1.87948763026e-06
80.0	1.88001049261e-06
81.0	1.88050949596e-06
82.0	1.88098590411e-06
83.0	1.88144090158e-06
84.0	1.88187559936e-06
85.0	1.88237699353e-06
86.0	1.88285615841e-06
87.0	1.88331421668e-06
88.0	1.88383244871e-06
89.0	1.88432805804e-06
90.0	1.88480215662e-06
91.0	1.88533084211e-06
92.0	1.88583682431e-06
93.0	1.88639306305e-06
94.0	1.88692568385e-06
95.0	1.88750469146e-06
96.0	1.8881268734e-06
97.0	1.88872312384e-06
98.0	1.88929462963e-06
99.0	1.8899694471e-06
100.0	1.89061667991e-06
101.0	1.89129854762e-06
102.0	1.89201266303e-06
103.0	1.89275678377e-06
104.0	1.89352880288e-06
105.0	1.89432674005e-06
106.0	1.89509333604e-06
107.0	1.89593866097e-06
108.0	1.89680461643e-06
109.0	1.89774205767e-06
110.0	1.89864377636e-06
111.0	1.89961231464e-06
112.0	1.90059405116e-06
113.0	1.90163661509e-06
114.0	1.90268845687e-06
115.0	1.90379572801e-06
116.0	1.90490882578e-06
117.0	1.90607248323e-06
118.0	1.90728367553e-06
119.0	1.908539537e-06
120.0	1.90979407953e-06
121.0	1.91108942076e-06
122.0	1.91246494006e-06
123.0	1.91383385665e-06
124.0	1.91527702835e-06
125.0	1.91675050447e-06
126.0	1.91825231219e-06
127.0	1.91978057962e-06
128.0	1.92137158258e-06
129.0	1.92298441199e-06
130.0	1.92465440243e-06
131.0	1.92634206026e-06
132.0	1.9280818071e-06
133.0	1.92983548721e-06
134.0	1.93167137014e-06
135.0	1.93351681193e-06
136.0	1.93540452528e-06
137.0	1.93733208662e-06
138.0	1.93929718544e-06
139.0	1.94129761868e-06
140.0	1.94336311515e-06
141.0	1.94542756342e-06
142.0	1.94755228218e-06
143.0	1.94970364587e-06
144.0	1.9518799414e-06
145.0	1.9541092141e-06
146.0	1.95635941735e-06
147.0	1.95862908783e-06
148.0	1.96094532195e-06
149.0	1.96330564786e-06
150.0	1.96570770001e-06
151.0	1.96812183894e-06
152.0	1.97054697095e-06
153.0	1.97303538619e-06
154.0	1.97553138035e-06
155.0	1.97806002952e-06
156.0	1.98061947428e-06
157.0	1.98318260425e-06
158.0	1.98579869047e-06
159.0	1.98841574645e-06
160.0	1.99105751795e-06
161.0	1.99374657769e-06
162.0	1.99643299564e-06
163.0	1.99913976925e-06
164.0	2.00186556267e-06
165.0	2.00460909548e-06
166.0	2.0073691404e-06
167.0	2.01014452096e-06
168.0	2.01293410945e-06
169.0	2.01573682479e-06
170.0	2.01855163063e-06
171.0	2.02135617078e-06
172.0	2.02419246511e-06
173.0	2.02701711365e-06
174.0	2.02987122569e-06
175.0	2.03271244663e-06
176.0	2.03550032486e-06
177.0	2.03835577429e-06
178.0	2.04121684498e-06
179.0	2.04408281781e-06
180.0	2.04695300339e-06
181.0	2.04982674083e-06
182.0	2.05270339661e-06
183.0	2.0553957638e-06
184.0	2.0582784771e-06
185.0	2.06116232919e-06
186.0	2.06386614153e-06
187.0	2.06675261384e-06
188.0	2.06946182736e-06
189.0	2.07217386781e-06
190.0	2.07488819844e-06
191.0	2.07760430396e-06
192.0	2.08032168971e-06
193.0	2.08303988083e-06
194.0	2.08575842156e-06
195.0	2.08831247925e-06
196.0	2.09103209358e-06
197.0	2.09358968972e-06
198.0	2.09614920214e-06
199.0	2.09871018778e-06
200.0	2.1011159225e-06
201.0	2.10368014053e-06
202.0	2.10609135364e-06
203.0	2.10850541422e-06
204.0	2.11077164946e-06
205.0	2.11319159171e-06
206.0	2.11546577213e-06
207.0	2.11774398871e-06
208.0	2.11988127761e-06
209.0	2.12202451147e-06
210.0	2.12417323181e-06
211.0	2.12632699589e-06
212.0	2.12834623214e-06
213.0	2.13023442888e-06
214.0	2.13226810229e-06
215.0	2.13417237372e-06
216.0	2.13595056077e-06
217.0	2.13773871219e-06
218.0	2.13953633151e-06
219.0	2.14121252716e-06
220.0	2.14277037389e-06
221.0	2.14434093154e-06
222.0	2.14592366933e-06
223.0	2.14726650342e-06
224.0	2.14874964196e-06
225.0	2.15012207532e-06
226.0	2.1513865562e-06
227.0	2.15254576632e-06
228.0	2.15372265844e-06
229.0	2.15479734581e-06
230.0	2.15577235017e-06
231.0	2.15676737033e-06
232.0	2.1576655479e-06
233.0	2.15846925651e-06
234.0	2.15929507065e-06
235.0	2.16002904916e-06
236.0	2.16056109227e-06
237.0	2.161118997e-06
238.0	2.16170205797e-06
239.0	2.16209050895e-06
240.0	2.16239776495e-06
241.0	2.1627335318e-06
242.0	2.16288338219e-06
243.0	2.16306379427e-06
244.0	2.16316889942e-06
245.0	2.16309626578e-06
246.0	2.16305701352e-06
247.0	2.16294776957e-06
248.0	2.16266847558e-06
249.0	2.16242509271e-06
