2	4.93053236942
3	2.07924415768
4	1.10556039117
5	0.671102731319
6	0.444022366692
7	0.312139305022
8	0.229534183342
9	0.17476453247
10	0.136799647319
11	0.109526397668
12	0.0893504905497
13	0.0740542634797
14	0.0622134940775
15	0.0528820268555
16	0.0454128090227
17	0.0393520797274
18	0.0343745565856
19	0.0302424905683
20	0.026779087501
21	0.0238508347573
22	0.0213554939034
23	0.0192137835555
24	0.0173635167762
25	0.0157554025046
26	0.0143499948305
27	0.0131154466879
28	0.0120258355444
29	0.0110599012968
30	0.0102000849176
31	0.00943178906087
32	0.00874280423168
33	0.00812285968441
34	0.00756326916165
35	0.00705664937577
36	0.00659669474053
37	0.0061779959335
38	0.00579589285935
39	0.00544635479714
40	0.00512588216726
41	0.00483142559786
42	0.00456031891371
43	0.00431022339152
44	0.00407908117978
45	0.00386507621064
46	0.00366660126528
47	0.00348223011652
48	0.0033106938784
49	0.00315086085628
50	0.00300171932105
51	0.00286236273504
52	0.00273197704121
53	0.00260982969473
54	0.0024952601707
55	0.00238767172668
56	0.00228652423511
57	0.00219132793063
58	0.00210163794196
59	0.00201704949862
60	0.00193719371937
61	0.0018617339037
62	0.00179036225917
63	0.00172279700736
64	0.00165877981966
65	0.00159807354058
66	0.00154046016293
67	0.00148573902329
68	0.00143372519139
69	0.00138424802974
70	0.0013371499036
71	0.00129228502361
72	0.00124951840591
73	0.00120872493627
74	0.00116978852671
75	0.00113260135431
76	0.00109706317322
77	0.00106308069207
78	0.00103056700966
79	0.000999441103019
80	0.000969627362219
81	0.000941055167227
82	0.000913658502534
83	0.000887375605778
84	0.00086214864698
85	0.000837923435425
86	0.000814649151504
87	0.000792278101129
88	0.000770765490596
89	0.000750069219986
90	0.000730149693384
91	0.000710969644382
92	0.000692493975492
93	0.00067468961021
94	0.000657525356622
95	0.000640971781542
96	0.000625001094259
97	0.000609587039078
98	0.000594704795905
99	0.000580330888195
100	0.000566443097663
101	0.000553020385181
102	0.000540042817371
103	0.000527491498435
104	0.000515348506784
105	0.000503596836108
106	0.000492220340526
107	0.000481203683492
108	0.000470532290189
109	0.000460192303117
